lemma	Louw-Nida	Category	book	chap	total_words	sentence_Ix	token_Ix	kwic
περί	83.0	indeclinable	Acts	1	533	0	6	λόγον ἐποιησάμην περὶ [[ περὶ ]] 
ἄχρι	84.0	indeclinable	Acts	1	533	1	19	ἀποστόλοις διὰ πνεύματος [[ ἄχρι ]] οὓς ἐξελέξατο ἀνελήμφθη
διά	84.0	indeclinable	Acts	1	533	1	25	ἀνελήμφθη [[ διὰ ]] 
ἀναλαμβάνω	15.0	other vbs.	Acts	1	533	1	30	 [[ ἀνελήμφθη ]] 
παρίστημι	85.0	vbs. of motion	Acts	1	533	2	34	ἀπὸ Ἱεροσολύμων μὴ [[ παρέστησεν ]] ἀλλὰ περιμένειν τὴν
ἐν	83.0	indeclinable	Acts	1	533	2	41	ἐπαγγελίαν τοῦ πατρὸς [[ ἐν ]] ἠκούσατέ μου  
περί	83.0	indeclinable	Acts	1	533	2	52	ὕδατι [[ περὶ ]] 
ἀπό	84.0	indeclinable	Acts	1	533	2	62	 [[ ἀπὸ ]] 
ἱεροσόλυμα	93.0	toponym	Acts	1	533	2	63	 [[ Ἱεροσολύμων ]] 
χωρίζω	85.0	vbs. of motion	Acts	1	533	2	65	 [[ χωρίζεσθαι ]] 
ἐν	83.0	indeclinable	Acts	1	533	3	83	 [[ ἐν ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	1	533	5	96	 [[ συνελθόντες ]] 
ἐν	83.0	indeclinable	Acts	1	533	6	102	 [[ ἐν ]] 
ἰσραήλ		toponym	Acts	1	533	6	110	 [[ Ἰσραήλ ]] 
πρός	83.0	indeclinable	Acts	1	533	8	114	 [[ πρὸς ]] 
τίθημι	85.0	other vbs.	Acts	1	533	9	126	 [[ ἔθετο ]] 
ἐν	83.0	indeclinable	Acts	1	533	9	127	 [[ ἐν ]] 
ἐπέρχομαι	15.0	vbs. of motion	Acts	1	533	9	135	 [[ ἐπελθόντος ]] 
ἐν	83.0	indeclinable	Acts	1	533	11	145	 [[ ἔν ]] 
ἐν	83.0	indeclinable	Acts	1	533	11	149	 [[ ἐν ]] 
ἰουδαία	93.0	toponym	Acts	1	533	11	152	 [[ Ἰουδαίᾳ ]] 
ἕως	84.0	indeclinable	Acts	1	533	11	156	 [[ ἕως ]] 
γῆ	1.0	nature	Acts	1	533	11	159	 [[ γῆς ]] 
ἐπαίρω	15.0	vbs. of motion	Acts	1	533	12	166	 [[ ἐπήρθη ]] 
ὑπολαμβάνω	15.0	other vbs.	Acts	1	533	12	169	 [[ ὑπέλαβεν ]] 
ἀπό	84.0	indeclinable	Acts	1	533	12	171	 [[ ἀπὸ ]] 
εἰς	83.0	indeclinable	Acts	1	533	12	180	 [[ εἰς ]] 
οὐρανός	1.0	nature	Acts	1	533	12	182	 [[ οὐρανὸν ]] 
πορεύομαι	15.0	vbs. of motion	Acts	1	533	12	183	 [[ πορευομένου ]] 
παρίστημι	85.0	vbs. of motion	Acts	1	533	13	189	 [[ παρειστήκεισαν ]] 
ἐν	83.0	indeclinable	Acts	1	533	13	191	 [[ ἐν ]] 
γαλιλαῖος	93.0	toponym	Acts	1	533	14	199	 [[ Γαλιλαῖοι ]] 
ἵστημι	85.0	vbs. of motion	Acts	1	533	14	201	 [[ ἑστήκατε ]] 
εἰς	83.0	indeclinable	Acts	1	533	14	203	 [[ εἰς ]] 
οὐρανός	1.0	nature	Acts	1	533	14	205	 [[ οὐρανόν ]] 
ἀναλαμβάνω	15.0	other vbs.	Acts	1	533	15	210	 [[ ἀναλημφθεὶς ]] 
εἰς	83.0	indeclinable	Acts	1	533	15	213	 [[ εἰς ]] 
οὐρανός	1.0	nature	Acts	1	533	15	215	 [[ οὐρανὸν ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	1	533	15	217	 [[ ἐλεύσεται ]] 
πορεύομαι	15.0	vbs. of motion	Acts	1	533	16	222	 [[ πορευόμενον ]] 
εἰς	83.0	indeclinable	Acts	1	533	16	223	 [[ εἰς ]] 
οὐρανός	1.0	nature	Acts	1	533	16	225	 [[ οὐρανόν ]] 
ὑποστρέφω	15.0	vbs. of motion	Acts	1	533	18	228	 [[ ὑπέστρεψαν ]] 
εἰς	83.0	indeclinable	Acts	1	533	18	229	 [[ εἰς ]] 
ἀπό	84.0	indeclinable	Acts	1	533	18	231	 [[ ἀπὸ ]] 
ὄρος	1.0	nature	Acts	1	533	18	232	 [[ ὄρους ]] 
ἐλαιών		toponym	Acts	1	533	18	235	 [[ Ἐλαιῶνος ]] 
ἐγγύς	83.0	indeclinable	Acts	1	533	18	238	 [[ ἐγγὺς ]] 
ἰερουσαλήμ	93.0	toponym	Acts	1	533	18	239	 [[ Ἰερουσαλὴμ ]] 
ὁδός	1.0	road	Acts	1	533	18	242	 [[ ὁδόν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	1	533	18	246	 [[ εἰσῆλθον ]] 
εἰς	83.0	indeclinable	Acts	1	533	18	247	 [[ εἰς ]] 
ὑπερῷον	7.0	buildings	Acts	1	533	18	249	 [[ ὑπερῷον ]] 
ἀναβαίνω	15.0	vbs. of motion	Acts	1	533	18	250	 [[ ἀνέβησαν ]] 
οὗ	83.0	indeclinable	Acts	1	533	18	251	 [[ οὗ ]] 
καταμένω	85.0	vbs. of motion	Acts	1	533	18	253	 [[ καταμένοντες ]] 
ἐν	83.0	indeclinable	Acts	1	533	19	301	 [[ ἐν ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	1	533	19	305	 [[ ἀναστὰς ]] 
ἐν	83.0	indeclinable	Acts	1	533	19	307	 [[ ἐν ]] 
μέσος	83.0	indeclinable	Acts	1	533	19	308	 [[ μέσῳ ]] 
ἐπί	83.0	indeclinable	Acts	1	533	20	316	 [[ ἐπὶ ]] 
διά	84.0	indeclinable	Acts	1	533	21	335	 [[ διὰ ]] 
περί	83.0	indeclinable	Acts	1	533	21	338	 [[ περὶ ]] 
ὁδηγός	15.0	community	Acts	1	533	21	342	 [[ ὁδηγοῦ ]] 
ἐν	83.0	indeclinable	Acts	1	533	22	350	 [[ ἐν ]] 
χωρίον	1.0	community	Acts	1	533	25	365	 [[ χωρίον ]] 
ἐκ	84.0	indeclinable	Acts	1	533	25	366	 [[ ἐκ ]] 
πρηνής	17.0	nature	Acts	1	533	25	371	 [[ πρηνὴς ]] 
μέσος	83.0	indeclinable	Acts	1	533	25	374	 [[ μέσος ]] 
ἐκχέω	15.0	other vbs.	Acts	1	533	25	376	 [[ ἐξεχύθη ]] 
κατοικέω	85.0	vbs. of motion	Acts	1	533	25	387	 [[ κατοικοῦσιν ]] 
ἰερουσαλήμ	93.0	toponym	Acts	1	533	25	388	 [[ Ἰερουσαλήμ ]] 
χωρίον	1.0	community	Acts	1	533	25	392	 [[ χωρίον ]] 
χωρίον	1.0	community	Acts	1	533	26	401	 [[ Χωρίον ]] 
ἐν	83.0	indeclinable	Acts	1	533	27	407	 [[ ἐν ]] 
ἔπαυλις	7.0	buildings	Acts	1	533	28	412	 [[ ἔπαυλις ]] 
ἔρημος	1.0	nature	Acts	1	533	28	414	 [[ ἔρημος ]] 
κατοικέω	85.0	vbs. of motion	Acts	1	533	28	419	 [[ κατοικῶν ]] 
ἐν	83.0	indeclinable	Acts	1	533	28	420	 [[ ἐν ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	1	533	30	432	 [[ συνελθόντων ]] 
ἐν	83.0	indeclinable	Acts	1	533	30	435	 [[ ἐν ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	1	533	30	439	 [[ εἰσῆλθεν ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	1	533	30	441	 [[ ἐξῆλθεν ]] 
ἀπό	84.0	indeclinable	Acts	1	533	31	449	 [[ ἀπὸ ]] 
ἕως	84.0	indeclinable	Acts	1	533	31	453	 [[ ἕως ]] 
ἀναλαμβάνω	15.0	other vbs.	Acts	1	533	31	457	 [[ ἀνελήμφθη ]] 
ἵστημι	85.0	vbs. of motion	Acts	1	533	31	471	 [[ ἔστησαν ]] 
ἐκ	84.0	indeclinable	Acts	1	533	33	493	 [[ ἐκ ]] 
τόπος	80.0	community	Acts	1	533	33	501	 [[ τόπον ]] 
πορεύομαι	15.0	vbs. of motion	Acts	1	533	33	511	 [[ πορευθῆναι ]] 
εἰς	83.0	indeclinable	Acts	1	533	33	512	 [[ εἰς ]] 
τόπος	80.0	community	Acts	1	533	33	514	 [[ τόπον ]] 
πίπτω	15.0	other vbs.	Acts	1	533	34	523	 [[ ἔπεσεν ]] 
ἐπί	83.0	indeclinable	Acts	1	533	34	526	 [[ ἐπὶ ]] 
ἐν	83.0	indeclinable	Acts	2	881	0	2	 [[ ἐν ]] συμπληροῦσθαι τὴν ἡμέραν
ἐπί	83.0	indeclinable	Acts	2	881	0	12	πάντες ὁμοῦ ἐπὶ [[ ἐπὶ ]] αὐτό   καὶ
ἐκ	84.0	indeclinable	Acts	2	881	0	19	ἐγένετο ἄφνω ἐκ [[ ἐκ ]] οὐρανοῦ ἦχος ὥσπερ
οὐρανός	1.0	nature	Acts	2	881	0	21	ἐκ τοῦ οὐρανοῦ [[ οὐρανοῦ ]] ὥσπερ φερομένης πνοῆς
φέρω	85.0	other vbs.	Acts	2	881	0	24	ἦχος ὥσπερ φερομένης [[ φερομένης ]] βιαίας καὶ ἐπλήρωσεν
οἶκος	7.0	buildings	Acts	2	881	0	31	ὅλον τὸν οἶκον [[ οἶκον ]] ἦσαν καθήμενοι  
οὗ	83.0	indeclinable	Acts	2	881	0	32	τὸν οἶκον οὗ [[ οὗ ]] καθήμενοι   καὶ
κάθημαι	85.0	vbs. of motion	Acts	2	881	0	34	οὗ ἦσαν καθήμενοι [[ καθήμενοι ]] καὶ ὤφθησαν αὐτοῖς
διαμερίζω	15.0	other vbs.	Acts	2	881	0	39	ὤφθησαν αὐτοῖς διαμεριζόμεναι [[ διαμεριζόμεναι ]] 
καθίζω	85.0	vbs. of motion	Acts	2	881	2	44	 [[ ἐκάθισεν ]] 
ἐν	83.0	indeclinable	Acts	2	881	7	69	 [[ ἐν ]] 
κατοικέω	85.0	vbs. of motion	Acts	2	881	7	71	 [[ κατοικοῦντες ]] 
ἀπό	84.0	indeclinable	Acts	2	881	7	75	 [[ ἀπὸ ]] 
ὑπό	83.0	indeclinable	Acts	2	881	7	79	 [[ ὑπὸ ]] 
οὐρανός	1.0	nature	Acts	2	881	7	81	 [[ οὐρανόν ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	2	881	9	88	 [[ συνῆλθε ]] 
γαλιλαῖος	93.0	toponym	Acts	2	881	12	115	 [[ Γαλιλαῖοι ]] 
ἐν	83.0	indeclinable	Acts	2	881	12	126	 [[ ἐν ]] 
μῆδος	93.0	toponym	Acts	2	881	12	132	 [[ Μῆδοι ]] 
ἐλαμίτης	93.0	toponym	Acts	2	881	12	134	 [[ Ἐλαμῖται ]] 
κατοικέω	85.0	vbs. of motion	Acts	2	881	12	137	 [[ κατοικοῦντες ]] 
μεσοποταμία	93.0	toponym	Acts	2	881	12	139	 [[ Μεσοποταμίαν ]] 
ἰουδαία	93.0	toponym	Acts	2	881	12	140	 [[ Ἰουδαίαν ]] 
καππαδοκία	93.0	toponym	Acts	2	881	12	143	 [[ Καππαδοκίαν ]] 
πόντος	93.0	toponym	Acts	2	881	12	144	 [[ Πόντον ]] 
ἀσία	93.0	toponym	Acts	2	881	12	147	 [[ Ἀσίαν ]] 
φρυγία	93.0	toponym	Acts	2	881	12	149	 [[ Φρυγίαν ]] 
αἴγυπτος	93.0	toponym	Acts	2	881	12	153	 [[ Αἴγυπτον ]] 
μέρος		nature	Acts	2	881	12	156	 [[ μέρη ]] 
λιβύη	93.0	toponym	Acts	2	881	12	158	 [[ Λιβύης ]] 
κατά	83.0	indeclinable	Acts	2	881	12	160	 [[ κατὰ ]] 
κυρήνη	93.0	toponym	Acts	2	881	12	161	 [[ Κυρήνην ]] 
ἐπιδημέω	85.0	vbs. of motion	Acts	2	881	12	164	 [[ ἐπιδημοῦντες ]] 
ῥωμαῖος	93.0	toponym	Acts	2	881	12	165	 [[ Ῥωμαῖοι ]] 
κρής	93.0	toponym	Acts	2	881	12	171	 [[ Κρῆτες ]] 
ἄραψ	93.0	toponym	Acts	2	881	12	173	 [[ Ἄραβες ]] 
πρός	83.0	indeclinable	Acts	2	881	14	191	 [[ πρὸς ]] 
ἵστημι	85.0	vbs. of motion	Acts	2	881	17	208	 [[ Σταθεὶς ]] 
ἐπαίρω	15.0	vbs. of motion	Acts	2	881	17	215	 [[ ἐπῆρεν ]] 
κατοικέω	85.0	vbs. of motion	Acts	2	881	18	226	 [[ κατοικοῦντες ]] 
ὑπολαμβάνω	15.0	other vbs.	Acts	2	881	19	243	 [[ ὑπολαμβάνετε ]] 
διά	84.0	indeclinable	Acts	2	881	21	258	 [[ διὰ ]] 
ἐν	83.0	indeclinable	Acts	2	881	22	265	 [[ ἐν ]] 
ἐκχέω	15.0	other vbs.	Acts	2	881	24	272	 [[ ἐκχεῶ ]] 
ἀπό	84.0	indeclinable	Acts	2	881	24	273	 [[ ἀπὸ ]] 
ἐπί	83.0	indeclinable	Acts	2	881	24	277	 [[ ἐπὶ ]] 
ἐπί	83.0	indeclinable	Acts	2	881	25	304	 [[ ἐπὶ ]] 
ἐπί	83.0	indeclinable	Acts	2	881	25	309	 [[ ἐπὶ ]] 
ἐν	83.0	indeclinable	Acts	2	881	25	313	 [[ ἐν ]] 
ἐκχέω	15.0	other vbs.	Acts	2	881	25	317	 [[ ἐκχεῶ ]] 
ἀπό	84.0	indeclinable	Acts	2	881	25	318	 [[ ἀπὸ ]] 
ἐν	83.0	indeclinable	Acts	2	881	25	328	 [[ ἐν ]] 
οὐρανός	1.0	nature	Acts	2	881	25	330	 [[ οὐρανῷ ]] 
ἄνω	83.0	indeclinable	Acts	2	881	25	331	 [[ ἄνω ]] 
ἐπί	83.0	indeclinable	Acts	2	881	25	334	 [[ ἐπὶ ]] 
γῆ	1.0	nature	Acts	2	881	25	336	 [[ γῆς ]] 
κάτω	83.0	indeclinable	Acts	2	881	25	337	 [[ κάτω ]] 
εἰς	83.0	indeclinable	Acts	2	881	25	348	 [[ εἰς ]] 
εἰς	83.0	indeclinable	Acts	2	881	25	353	 [[ εἰς ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	2	881	25	357	 [[ ἐλθεῖν ]] 
ναζωραῖος	93.0	toponym	Acts	2	881	26	384	 [[ Ναζωραῖον ]] 
ἀπό	84.0	indeclinable	Acts	2	881	26	387	 [[ ἀπὸ ]] 
εἰς	83.0	indeclinable	Acts	2	881	26	390	 [[ εἰς ]] 
ἐν	83.0	indeclinable	Acts	2	881	26	403	 [[ ἐν ]] 
μέσος	83.0	indeclinable	Acts	2	881	26	404	 [[ μέσῳ ]] 
διά	84.0	indeclinable	Acts	2	881	26	419	 [[ διὰ ]] 
ἀναιρέω		other vbs.	Acts	2	881	26	423	 [[ ἀνείλατε ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	2	881	26	428	 [[ ἀνέστησεν ]] 
λύω	15.0	other vbs.	Acts	2	881	26	429	 [[ λύσας ]] 
εἰς	83.0	indeclinable	Acts	2	881	27	446	 [[ εἰς ]] 
ἐνώπιον	83.0	indeclinable	Acts	2	881	28	451	 [[ ἐνώπιόν ]] 
διά	84.0	indeclinable	Acts	2	881	28	453	 [[ διὰ ]] 
ἐκ	84.0	indeclinable	Acts	2	881	28	456	 [[ ἐκ ]] 
δεξιός	82.0	nature	Acts	2	881	28	457	 [[ δεξιῶν ]] 
διά	84.0	indeclinable	Acts	2	881	29	464	 [[ διὰ ]] 
κατασκηνόω		vbs. of motion	Acts	2	881	31	481	 [[ κατασκηνώσει ]] 
εἰς	83.0	indeclinable	Acts	2	881	31	491	 [[ εἰς ]] 
ὁδός	1.0	road	Acts	2	881	33	503	 [[ ὁδοὺς ]] 
πρός	83.0	indeclinable	Acts	2	881	35	519	 [[ πρὸς ]] 
περί	83.0	indeclinable	Acts	2	881	35	521	 [[ περὶ ]] 
μνῆμα	7.0	buildings	Acts	2	881	37	532	 [[ μνῆμα ]] 
ἐν	83.0	indeclinable	Acts	2	881	37	535	 [[ ἐν ]] 
ἄχρι	84.0	indeclinable	Acts	2	881	38	537	 [[ ἄχρι ]] 
ἐκ	84.0	indeclinable	Acts	2	881	39	553	 [[ ἐκ ]] 
καθίζω	85.0	vbs. of motion	Acts	2	881	39	558	 [[ καθίσαι ]] 
ἐπί	83.0	indeclinable	Acts	2	881	39	559	 [[ ἐπὶ ]] 
θρόνος		buildings	Acts	2	881	39	561	 [[ θρόνον ]] 
περί	83.0	indeclinable	Acts	2	881	39	566	 [[ περὶ ]] 
εἰς	83.0	indeclinable	Acts	2	881	39	574	 [[ εἰς ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	2	881	40	586	 [[ ἀνέστησεν ]] 
δεξιός	82.0	nature	Acts	2	881	42	596	 [[ δεξιᾷ ]] 
ὑψόω	81.0	other vbs.	Acts	2	881	42	600	 [[ ὑψωθεὶς ]] 
παρά	83.0	indeclinable	Acts	2	881	42	609	 [[ παρὰ ]] 
ἐκχέω	15.0	other vbs.	Acts	2	881	42	612	 [[ ἐξέχεεν ]] 
ἀναβαίνω	15.0	vbs. of motion	Acts	2	881	43	623	 [[ ἀνέβη ]] 
εἰς	83.0	indeclinable	Acts	2	881	43	624	 [[ εἰς ]] 
οὐρανός	1.0	nature	Acts	2	881	43	626	 [[ οὐρανούς ]] 
κάθημαι	85.0	vbs. of motion	Acts	2	881	45	636	 [[ Κάθου ]] 
ἐκ	84.0	indeclinable	Acts	2	881	45	637	 [[ ἐκ ]] 
δεξιός	82.0	nature	Acts	2	881	45	638	 [[ δεξιῶν ]] 
ἕως	84.0	indeclinable	Acts	2	881	45	641	 [[ ἕως ]] 
τίθημι	85.0	other vbs.	Acts	2	881	45	643	 [[ θῶ ]] 
οἶκος	7.0	buildings	Acts	2	881	47	656	 [[ οἶκος ]] 
ἰσραήλ		toponym	Acts	2	881	47	657	 [[ Ἰσραὴλ ]] 
πρός	83.0	indeclinable	Acts	2	881	49	681	 [[ πρὸς ]] 
πρός	83.0	indeclinable	Acts	2	881	51	695	 [[ πρὸς ]] 
ἐπί	83.0	indeclinable	Acts	2	881	51	702	 [[ ἐπὶ ]] 
εἰς	83.0	indeclinable	Acts	2	881	51	707	 [[ εἰς ]] 
εἰς	83.0	indeclinable	Acts	2	881	53	732	 [[ εἰς ]] 
μακράν	83.0	indeclinable	Acts	2	881	53	733	 [[ μακρὰν ]] 
ἀπό	84.0	indeclinable	Acts	2	881	55	752	 [[ ἀπὸ ]] 
ἐν	83.0	indeclinable	Acts	2	881	57	769	 [[ ἐν ]] 
διά	84.0	indeclinable	Acts	2	881	61	805	 [[ διὰ ]] 
ἐπί	83.0	indeclinable	Acts	2	881	62	815	 [[ ἐπὶ ]] 
διαμερίζω	15.0	other vbs.	Acts	2	881	63	831	 [[ διεμέριζον ]] 
ἐν	83.0	indeclinable	Acts	2	881	64	845	 [[ ἐν ]] 
ἱερόν	7.0	buildings	Acts	2	881	64	847	 [[ ἱερῷ ]] 
οἶκος	7.0	buildings	Acts	2	881	64	851	 [[ οἶκον ]] 
ἐν	83.0	indeclinable	Acts	2	881	64	855	 [[ ἐν ]] 
πρός	83.0	indeclinable	Acts	2	881	64	867	 [[ πρὸς ]] 
ἐπί	83.0	indeclinable	Acts	2	881	65	879	 [[ ἐπὶ ]] 
ἀναβαίνω	15.0	vbs. of motion	Acts	3	522	0	5	καὶ Ἰωάννης ἀνέβαινον [[ ἀνέβαινον ]] τὸ ἱερὸν ἐπὶ
εἰς	83.0	indeclinable	Acts	3	522	0	6	Ἰωάννης ἀνέβαινον εἰς [[ εἰς ]] ἱερὸν ἐπὶ τὴν
ἱερόν	7.0	buildings	Acts	3	522	0	8	εἰς τὸ ἱερὸν [[ ἱερὸν ]] τὴν ὥραν τῆς
ἐπί	83.0	indeclinable	Acts	3	522	0	9	τὸ ἱερὸν ἐπὶ [[ ἐπὶ ]] ὥραν τῆς προσευχῆς
ἐκ	84.0	indeclinable	Acts	3	522	0	21	ἀνὴρ χωλὸς ἐκ [[ ἐκ ]] μητρὸς αὐτοῦ ὑπάρχων
βαστάζω	15.0	other vbs.	Acts	3	522	0	26	αὐτοῦ ὑπάρχων ἐβαστάζετο [[ ἐβαστάζετο ]] ἐτίθουν καθʼ ἡμέραν
τίθημι	85.0	other vbs.	Acts	3	522	0	28	ἐβαστάζετο ὃν ἐτίθουν [[ ἐτίθουν ]] ἡμέραν πρὸς τὴν
πρός	83.0	indeclinable	Acts	3	522	0	31	καθʼ ἡμέραν πρὸς [[ πρὸς ]] θύραν τοῦ ἱεροῦ
θύρα	7.0	buildings	Acts	3	522	0	33	πρὸς τὴν θύραν [[ θύραν ]] ἱεροῦ τὴν λεγομένην
ἱερόν	7.0	buildings	Acts	3	522	0	35	θύραν τοῦ ἱεροῦ [[ ἱεροῦ ]] λεγομένην Ὡραίαν τοῦ
παρά	83.0	indeclinable	Acts	3	522	0	42	αἰτεῖν ἐλεημοσύνην παρὰ [[ παρὰ ]] εἰσπορευομένων εἰς τὸ
εἰσπορεύομαι	15.0	vbs. of motion	Acts	3	522	0	44	παρὰ τῶν εἰσπορευομένων [[ εἰσπορευομένων ]] τὸ ἱερόν  
εἰς	83.0	indeclinable	Acts	3	522	0	45	τῶν εἰσπορευομένων εἰς [[ εἰς ]] ἱερόν  
ἱερόν	7.0	buildings	Acts	3	522	0	47	εἰς τὸ ἱερόν [[ ἱερόν ]] 
εἴσειμι	15.0	vbs. of motion	Acts	3	522	1	55	 [[ εἰσιέναι ]] 
εἰς	83.0	indeclinable	Acts	3	522	1	56	 [[ εἰς ]] 
ἱερόν	7.0	buildings	Acts	3	522	1	58	 [[ ἱερὸν ]] 
εἰς	83.0	indeclinable	Acts	3	522	3	66	 [[ εἰς ]] 
εἰς	83.0	indeclinable	Acts	3	522	4	73	 [[ εἰς ]] 
ἐν	83.0	indeclinable	Acts	3	522	10	101	 [[ ἐν ]] 
ναζωραῖος	93.0	toponym	Acts	3	522	10	107	 [[ Ναζωραίου ]] 
περιπατέω	15.0	vbs. of motion	Acts	3	522	11	108	 [[ περιπάτει ]] 
δεξιός	82.0	nature	Acts	3	522	11	114	 [[ δεξιᾶς ]] 
ἐγείρω	17.0	other vbs.	Acts	3	522	11	116	 [[ ἤγειρεν ]] 
ἐξάλλομαι	15.0	vbs. of motion	Acts	3	522	12	129	 [[ ἐξαλλόμενος ]] 
ἵστημι	85.0	vbs. of motion	Acts	3	522	12	130	 [[ ἔστη ]] 
περιπατέω	15.0	vbs. of motion	Acts	3	522	12	132	 [[ περιεπάτει ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	3	522	13	134	 [[ εἰσῆλθεν ]] 
εἰς	83.0	indeclinable	Acts	3	522	13	137	 [[ εἰς ]] 
ἱερόν	7.0	buildings	Acts	3	522	13	139	 [[ ἱερὸν ]] 
περιπατέω	15.0	vbs. of motion	Acts	3	522	13	140	 [[ περιπατῶν ]] 
ἅλλομαι	15.0	vbs. of motion	Acts	3	522	13	142	 [[ ἁλλόμενος ]] 
περιπατέω	15.0	vbs. of motion	Acts	3	522	14	154	 [[ περιπατοῦντα ]] 
πρός	83.0	indeclinable	Acts	3	522	17	167	 [[ πρὸς ]] 
κάθημαι	85.0	vbs. of motion	Acts	3	522	17	170	 [[ καθήμενος ]] 
ἐπί	83.0	indeclinable	Acts	3	522	17	171	 [[ ἐπὶ ]] 
πύλη	7.0	buildings	Acts	3	522	17	174	 [[ Πύλῃ ]] 
ἱερόν	7.0	buildings	Acts	3	522	17	176	 [[ ἱεροῦ ]] 
ἐπί	83.0	indeclinable	Acts	3	522	17	182	 [[ ἐπὶ ]] 
συντρέχω	15.0	vbs. of motion	Acts	3	522	19	195	 [[ συνέδραμεν ]] 
πρός	83.0	indeclinable	Acts	3	522	19	199	 [[ πρὸς ]] 
ἐπί	83.0	indeclinable	Acts	3	522	19	201	 [[ ἐπὶ ]] 
στοά	7.0	buildings	Acts	3	522	19	203	 [[ στοᾷ ]] 
πρός	83.0	indeclinable	Acts	3	522	22	214	 [[ πρὸς ]] 
ἐπί	83.0	indeclinable	Acts	3	522	24	221	 [[ ἐπὶ ]] 
περιπατέω	15.0	vbs. of motion	Acts	3	522	25	234	 [[ περιπατεῖν ]] 
κατά	83.0	indeclinable	Acts	3	522	27	260	 [[ κατὰ ]] 
ἀπολύω	15.0	vbs. of motion	Acts	3	522	27	265	 [[ ἀπολύειν ]] 
ἐγείρω	17.0	other vbs.	Acts	3	522	31	290	 [[ ἤγειρεν ]] 
ἐκ	84.0	indeclinable	Acts	3	522	31	291	 [[ ἐκ ]] 
ἐπί	83.0	indeclinable	Acts	3	522	32	299	 [[ ἐπὶ ]] 
ἀπέναντι	83.0	indeclinable	Acts	3	522	34	325	 [[ ἀπέναντι ]] 
κατά	83.0	indeclinable	Acts	3	522	36	334	 [[ κατὰ ]] 
διά	84.0	indeclinable	Acts	3	522	37	348	 [[ διὰ ]] 
ἐπιστρέφω	15.0	vbs. of motion	Acts	3	522	38	363	 [[ ἐπιστρέψατε ]] 
πρός	83.0	indeclinable	Acts	3	522	38	364	 [[ πρὸς ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	3	522	39	373	 [[ ἔλθωσιν ]] 
ἀπό	84.0	indeclinable	Acts	3	522	39	376	 [[ ἀπὸ ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	3	522	39	381	 [[ ἀποστείλῃ ]] 
οὐρανός	1.0	nature	Acts	3	522	39	390	 [[ οὐρανὸν ]] 
ἄχρι	84.0	indeclinable	Acts	3	522	39	393	 [[ ἄχρι ]] 
διά	84.0	indeclinable	Acts	3	522	39	401	 [[ διὰ ]] 
αἰών	1.0	nature	Acts	3	522	39	406	 [[ αἰῶνος ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	3	522	41	416	 [[ ἀναστήσει ]] 
ἐκ	84.0	indeclinable	Acts	3	522	41	420	 [[ ἐκ ]] 
κατά	83.0	indeclinable	Acts	3	522	41	428	 [[ κατὰ ]] 
πρός	83.0	indeclinable	Acts	3	522	41	433	 [[ πρὸς ]] 
ἐκ	84.0	indeclinable	Acts	3	522	43	448	 [[ ἐκ ]] 
ἀπό	84.0	indeclinable	Acts	3	522	44	457	 [[ ἀπὸ ]] 
καθεξῆς		indeclinable	Acts	3	522	44	461	 [[ καθεξῆς ]] 
πρός	83.0	indeclinable	Acts	3	522	45	483	 [[ πρὸς ]] 
πρός	83.0	indeclinable	Acts	3	522	45	488	 [[ πρὸς ]] 
ἐν	83.0	indeclinable	Acts	3	522	47	492	 [[ ἐν ]] 
γῆ	1.0	nature	Acts	3	522	47	501	 [[ γῆς ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	3	522	47	505	 [[ ἀναστήσας ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	3	522	47	511	 [[ ἀπέστειλεν ]] 
ἐν	83.0	indeclinable	Acts	3	522	47	515	 [[ ἐν ]] 
ἀποστρέφω	85.0	vbs. of motion	Acts	3	522	47	517	 [[ ἀποστρέφειν ]] 
ἀπό	84.0	indeclinable	Acts	3	522	47	519	 [[ ἀπὸ ]] 
πρός	83.0	indeclinable	Acts	4	722	0	4	δὲ αὐτῶν πρὸς [[ πρὸς ]] λαὸν ἐπέστησαν αὐτοῖς
ἐφίστημι	85.0	vbs. of motion	Acts	4	722	0	7	τὸν λαὸν ἐπέστησαν [[ ἐπέστησαν ]] οἱ ἱερεῖς καὶ
ἱερόν	7.0	buildings	Acts	4	722	0	15	στρατηγὸς τοῦ ἱεροῦ [[ ἱεροῦ ]] οἱ Σαδδουκαῖοι  
