lemma	Louw-Nida	Category	book	chap	total_words	sentence_Ix	token_Ix	kwic
ἐκ	84.0	indeclinable	Matt	1	460	3	37	 [[ ἐκ ]] 
ἐκ	84.0	indeclinable	Matt	1	460	9	72	 [[ ἐκ ]] 
ἐκ	84.0	indeclinable	Matt	1	460	10	80	 [[ ἐκ ]] 
ἐκ	84.0	indeclinable	Matt	1	460	13	101	 [[ ἐκ ]] 
ἐπί	83.0	indeclinable	Matt	1	460	26	179	 [[ ἐπὶ ]] 
μετοικεσία	85.0	community	Matt	1	460	26	181	 [[ μετοικεσίας ]] 
βαβυλών	93.0	toponym	Matt	1	460	26	182	 [[ Βαβυλῶνος ]] 
μετοικεσία	85.0	community	Matt	1	460	27	187	 [[ μετοικεσίαν ]] 
βαβυλών	93.0	toponym	Matt	1	460	27	188	 [[ Βαβυλῶνος ]] 
ἐκ	84.0	indeclinable	Matt	1	460	40	255	 [[ ἐξ ]] 
ἀπό	84.0	indeclinable	Matt	1	460	41	267	 [[ ἀπὸ ]] 
ἕως	84.0	indeclinable	Matt	1	460	41	269	 [[ ἕως ]] 
ἀπό	84.0	indeclinable	Matt	1	460	41	274	 [[ ἀπὸ ]] 
ἕως	84.0	indeclinable	Matt	1	460	41	276	 [[ ἕως ]] 
μετοικεσία	85.0	community	Matt	1	460	41	278	 [[ μετοικεσίας ]] 
βαβυλών	93.0	toponym	Matt	1	460	41	279	 [[ Βαβυλῶνος ]] 
ἀπό	84.0	indeclinable	Matt	1	460	41	283	 [[ ἀπὸ ]] 
μετοικεσία	85.0	community	Matt	1	460	41	285	 [[ μετοικεσίας ]] 
βαβυλών	93.0	toponym	Matt	1	460	41	286	 [[ Βαβυλῶνος ]] 
ἕως	84.0	indeclinable	Matt	1	460	41	287	 [[ ἕως ]] 
συνέρχομαι	15.0	vbs. of motion	Matt	1	460	42	310	 [[ συνελθεῖν ]] 
ἐν	83.0	indeclinable	Matt	1	460	42	313	 [[ ἐν ]] 
ἐκ	84.0	indeclinable	Matt	1	460	42	316	 [[ ἐκ ]] 
ἀπολύω	15.0	vbs. of motion	Matt	1	460	44	334	 [[ ἀπολῦσαι ]] 
παραλαμβάνω	15.0	other vbs.	Matt	1	460	47	354	 [[ παραλαβεῖν ]] 
ἐν	83.0	indeclinable	Matt	1	460	48	361	 [[ ἐν ]] 
ἐκ	84.0	indeclinable	Matt	1	460	48	364	 [[ ἐκ ]] 
τίκτω		other vbs.	Matt	1	460	49	369	 [[ τέξεται ]] 
ἀπό	84.0	indeclinable	Matt	1	460	50	384	 [[ ἀπὸ ]] 
ὑπό	83.0	indeclinable	Matt	1	460	51	397	 [[ ὑπὸ ]] 
διά	84.0	indeclinable	Matt	1	460	51	399	 [[ διὰ ]] 
ἐν	83.0	indeclinable	Matt	1	460	52	407	 [[ ἐν ]] 
τίκτω		other vbs.	Matt	1	460	52	411	 [[ τέξεται ]] 
ἐγείρω	17.0	other vbs.	Matt	1	460	55	427	 [[ ἐγερθεὶς ]] 
ἀπό	84.0	indeclinable	Matt	1	460	55	431	 [[ ἀπὸ ]] 
παραλαμβάνω	15.0	other vbs.	Matt	1	460	55	442	 [[ παρέλαβεν ]] 
ἕως	84.0	indeclinable	Matt	1	460	56	451	 [[ ἕως ]] 
τίκτω		other vbs.	Matt	1	460	56	453	 [[ ἔτεκεν ]] 
ἐν	83.0	indeclinable	Matt	2	480	0	5	Ἰησοῦ γεννηθέντος ἐν [[ ἐν ]] τῆς Ἰουδαίας ἐν
βηθλέεμ	93.0	toponym	Matt	2	480	0	6	γεννηθέντος ἐν Βηθλέεμ [[ Βηθλέεμ ]] Ἰουδαίας ἐν ἡμέραις
ἰουδαία	93.0	toponym	Matt	2	480	0	8	Βηθλέεμ τῆς Ἰουδαίας [[ Ἰουδαίας ]] ἡμέραις Ἡρῴδου τοῦ
ἐν	83.0	indeclinable	Matt	2	480	0	9	τῆς Ἰουδαίας ἐν [[ ἐν ]] Ἡρῴδου τοῦ βασιλέως
ἀπό	84.0	indeclinable	Matt	2	480	0	16	ἰδοὺ μάγοι ἀπὸ [[ ἀπὸ ]] παρεγένοντο εἰς Ἱεροσόλυμα
ἀνατολή	82.0	nature	Matt	2	480	0	17	μάγοι ἀπὸ ἀνατολῶν [[ ἀνατολῶν ]] εἰς Ἱεροσόλυμα  
παραγίγνομαι	15.0	vbs. of motion	Matt	2	480	0	18	ἀπὸ ἀνατολῶν παρεγένοντο [[ παρεγένοντο ]] Ἱεροσόλυμα   λέγοντες
εἰς	83.0	indeclinable	Matt	2	480	0	19	ἀνατολῶν παρεγένοντο εἰς [[ εἰς ]]   λέγοντες
ἱεροσόλυμα	93.0	toponym	Matt	2	480	0	20	παρεγένοντο εἰς Ἱεροσόλυμα [[ Ἱεροσόλυμα ]] λέγοντες
ποῦ	83.0	indeclinable	Matt	2	480	1	23	 [[ Ποῦ ]] 
τίκτω		other vbs.	Matt	2	480	1	26	 [[ τεχθεὶς ]] 
ἐν	83.0	indeclinable	Matt	2	480	2	35	 [[ ἐν ]] 
ἀνατολή	82.0	nature	Matt	2	480	2	37	 [[ ἀνατολῇ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	2	480	2	39	 [[ ἤλθομεν ]] 
προσκυνέω	17.0	vbs. of motion	Matt	2	480	2	40	 [[ προσκυνῆσαι ]] 
ταράσσω	16.0	other vbs.	Matt	2	480	4	48	 [[ ἐταράχθη ]] 
ἱεροσόλυμα	93.0	toponym	Matt	2	480	4	51	 [[ Ἱεροσόλυμα ]] 
συνάγω	85.0	vbs. of motion	Matt	2	480	4	56	 [[ συναγαγὼν ]] 
ποῦ	83.0	indeclinable	Matt	2	480	6	67	 [[ ποῦ ]] 
ἐν	83.0	indeclinable	Matt	2	480	8	76	 [[ Ἐν ]] 
βηθλέεμ	93.0	toponym	Matt	2	480	8	77	 [[ Βηθλέεμ ]] 
ἰουδαία	93.0	toponym	Matt	2	480	8	79	 [[ Ἰουδαίας ]] 
διά	84.0	indeclinable	Matt	2	480	9	83	 [[ διὰ ]] 
βηθλέεμ	93.0	toponym	Matt	2	480	10	89	 [[ Βηθλέεμ ]] 
γῆ	1.0	nature	Matt	2	480	10	90	 [[ γῆ ]] 
ἐν	83.0	indeclinable	Matt	2	480	10	95	 [[ ἐν ]] 
ἐκ	84.0	indeclinable	Matt	2	480	11	99	 [[ ἐκ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Matt	2	480	11	102	 [[ ἐξελεύσεται ]] 
ἰσραήλ		toponym	Matt	2	480	11	110	 [[ Ἰσραήλ ]] 
πέμπω	15.0	other vbs.	Matt	2	480	12	128	 [[ πέμψας ]] 
εἰς	83.0	indeclinable	Matt	2	480	12	130	 [[ εἰς ]] 
βηθλέεμ	93.0	toponym	Matt	2	480	12	131	 [[ Βηθλέεμ ]] 
πορεύομαι	15.0	vbs. of motion	Matt	2	480	13	133	 [[ Πορευθέντες ]] 
περί	83.0	indeclinable	Matt	2	480	13	136	 [[ περὶ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	2	480	14	147	 [[ ἐλθὼν ]] 
προσκυνέω	17.0	vbs. of motion	Matt	2	480	14	148	 [[ προσκυνήσω ]] 
πορεύομαι	15.0	vbs. of motion	Matt	2	480	16	156	 [[ ἐπορεύθησαν ]] 
ἐν	83.0	indeclinable	Matt	2	480	17	163	 [[ ἐν ]] 
ἀνατολή	82.0	nature	Matt	2	480	17	165	 [[ ἀνατολῇ ]] 
προάγω	15.0	vbs. of motion	Matt	2	480	17	166	 [[ προῆγεν ]] 
ἕως	84.0	indeclinable	Matt	2	480	17	168	 [[ ἕως ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	2	480	17	169	 [[ ἐλθὼν ]] 
ἵστημι	85.0	vbs. of motion	Matt	2	480	17	170	 [[ ἐστάθη ]] 
ἐπάνω	83.0	indeclinable	Matt	2	480	17	171	 [[ ἐπάνω ]] 
οὗ	83.0	indeclinable	Matt	2	480	17	172	 [[ οὗ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	2	480	19	187	 [[ ἐλθόντες ]] 
εἰς	83.0	indeclinable	Matt	2	480	19	188	 [[ εἰς ]] 
οἰκία	7.0	buildings	Matt	2	480	19	190	 [[ οἰκίαν ]] 
πίπτω	15.0	other vbs.	Matt	2	480	19	200	 [[ πεσόντες ]] 
προσκυνέω	17.0	vbs. of motion	Matt	2	480	19	201	 [[ προσεκύνησαν ]] 
θησαυρός	7.0	buildings	Matt	2	480	20	206	 [[ θησαυροὺς ]] 
προσφέρω	15.0	other vbs.	Matt	2	480	20	208	 [[ προσήνεγκαν ]] 
σμύρνα	93.0	toponym	Matt	2	480	20	215	 [[ σμύρναν ]] 
ἀνακάμπτω	15.0	vbs. of motion	Matt	2	480	21	222	 [[ ἀνακάμψαι ]] 
πρός	83.0	indeclinable	Matt	2	480	21	223	 [[ πρὸς ]] 
ὁδός	1.0	road	Matt	2	480	22	227	 [[ ὁδοῦ ]] 
ἀναχωρέω	15.0	vbs. of motion	Matt	2	480	22	228	 [[ ἀνεχώρησαν ]] 
εἰς	83.0	indeclinable	Matt	2	480	22	229	 [[ εἰς ]] 
χώρα	1.0	nature	Matt	2	480	22	231	 [[ χώραν ]] 
ἀναχωρέω	15.0	vbs. of motion	Matt	2	480	23	234	 [[ Ἀναχωρησάντων ]] 
ἐγείρω	17.0	other vbs.	Matt	2	480	25	246	 [[ Ἐγερθεὶς ]] 
παραλαμβάνω	15.0	other vbs.	Matt	2	480	25	247	 [[ παράλαβε ]] 
φεύγω	15.0	vbs. of motion	Matt	2	480	25	255	 [[ φεῦγε ]] 
εἰς	83.0	indeclinable	Matt	2	480	25	256	 [[ εἰς ]] 
αἴγυπτος	93.0	toponym	Matt	2	480	25	257	 [[ Αἴγυπτον ]] 
ἐκεῖ	83.0	indeclinable	Matt	2	480	25	260	 [[ ἐκεῖ ]] 
ἕως	84.0	indeclinable	Matt	2	480	25	261	 [[ ἕως ]] 
ἐγείρω	17.0	other vbs.	Matt	2	480	28	277	 [[ ἐγερθεὶς ]] 
παραλαμβάνω	15.0	other vbs.	Matt	2	480	28	278	 [[ παρέλαβε ]] 
ἀναχωρέω	15.0	vbs. of motion	Matt	2	480	28	287	 [[ ἀνεχώρησεν ]] 
εἰς	83.0	indeclinable	Matt	2	480	28	288	 [[ εἰς ]] 
αἴγυπτος	93.0	toponym	Matt	2	480	28	289	 [[ Αἴγυπτον ]] 
ἐκεῖ	83.0	indeclinable	Matt	2	480	28	293	 [[ ἐκεῖ ]] 
ἕως	84.0	indeclinable	Matt	2	480	28	294	 [[ ἕως ]] 
ὑπό	83.0	indeclinable	Matt	2	480	28	302	 [[ ὑπὸ ]] 
διά	84.0	indeclinable	Matt	2	480	28	304	 [[ διὰ ]] 
ἐκ	84.0	indeclinable	Matt	2	480	29	308	 [[ Ἐξ ]] 
αἴγυπτος	93.0	toponym	Matt	2	480	29	309	 [[ Αἰγύπτου ]] 
ὑπό	83.0	indeclinable	Matt	2	480	30	320	 [[ ὑπὸ ]] 
ἀποστέλλω	15.0	vbs. of motion	Matt	2	480	30	326	 [[ ἀποστείλας ]] 
ἀναιρέω		other vbs.	Matt	2	480	30	327	 [[ ἀνεῖλεν ]] 
ἐν	83.0	indeclinable	Matt	2	480	30	332	 [[ ἐν ]] 
βηθλέεμ	93.0	toponym	Matt	2	480	30	333	 [[ Βηθλέεμ ]] 
ἐν	83.0	indeclinable	Matt	2	480	30	335	 [[ ἐν ]] 
ὅριον		nature	Matt	2	480	30	338	 [[ ὁρίοις ]] 
ἀπό	84.0	indeclinable	Matt	2	480	30	340	 [[ ἀπὸ ]] 
κάτω	83.0	indeclinable	Matt	2	480	30	343	 [[ κατωτέρω ]] 
κατά	83.0	indeclinable	Matt	2	480	30	344	 [[ κατὰ ]] 
παρά	83.0	indeclinable	Matt	2	480	30	349	 [[ παρὰ ]] 
διά	84.0	indeclinable	Matt	2	480	32	357	 [[ διὰ ]] 
ἐν	83.0	indeclinable	Matt	2	480	33	364	 [[ ἐν ]] 
ῥαμά	93.0	toponym	Matt	2	480	33	365	 [[ Ῥαμὰ ]] 
ἐν	83.0	indeclinable	Matt	2	480	37	396	 [[ ἐν ]] 
αἴγυπτος	93.0	toponym	Matt	2	480	37	397	 [[ Αἰγύπτῳ ]] 
ἐγείρω	17.0	other vbs.	Matt	2	480	38	400	 [[ Ἐγερθεὶς ]] 
παραλαμβάνω	15.0	other vbs.	Matt	2	480	38	401	 [[ παράλαβε ]] 
πορεύομαι	15.0	vbs. of motion	Matt	2	480	38	409	 [[ πορεύου ]] 
εἰς	83.0	indeclinable	Matt	2	480	38	410	 [[ εἰς ]] 
γῆ	1.0	nature	Matt	2	480	38	411	 [[ γῆν ]] 
ἰσραήλ		toponym	Matt	2	480	38	412	 [[ Ἰσραήλ ]] 
ἐγείρω	17.0	other vbs.	Matt	2	480	41	424	 [[ ἐγερθεὶς ]] 
παραλαμβάνω	15.0	other vbs.	Matt	2	480	41	425	 [[ παρέλαβε ]] 
εἰσέρχομαι	15.0	vbs. of motion	Matt	2	480	41	433	 [[ εἰσῆλθεν ]] 
εἰς	83.0	indeclinable	Matt	2	480	41	434	 [[ εἰς ]] 
γῆ	1.0	nature	Matt	2	480	41	435	 [[ γῆν ]] 
ἰσραήλ		toponym	Matt	2	480	41	436	 [[ Ἰσραήλ ]] 
ἰουδαία	93.0	toponym	Matt	2	480	43	444	 [[ Ἰουδαίας ]] 
ἐκεῖ	83.0	indeclinable	Matt	2	480	43	451	 [[ ἐκεῖ ]] 
ἀπέρχομαι	15.0	vbs. of motion	Matt	2	480	43	452	 [[ ἀπελθεῖν ]] 
ἀναχωρέω	15.0	vbs. of motion	Matt	2	480	44	457	 [[ ἀνεχώρησεν ]] 
εἰς	83.0	indeclinable	Matt	2	480	44	458	 [[ εἰς ]] 
μέρος		nature	Matt	2	480	44	460	 [[ μέρη ]] 
γαλιλαία	93.0	toponym	Matt	2	480	44	462	 [[ Γαλιλαίας ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	2	480	44	465	 [[ ἐλθὼν ]] 
κατοικέω	85.0	vbs. of motion	Matt	2	480	44	466	 [[ κατῴκησεν ]] 
εἰς	83.0	indeclinable	Matt	2	480	44	467	 [[ εἰς ]] 
πόλις	1.0	community	Matt	2	480	44	468	 [[ πόλιν ]] 
ναζαρά	93.0	toponym	Matt	2	480	44	470	 [[ Ναζαρέτ ]] 
διά	84.0	indeclinable	Matt	2	480	44	475	 [[ διὰ ]] 
ναζωραῖος	93.0	toponym	Matt	2	480	44	479	 [[ Ναζωραῖος ]] 
ἐν	83.0	indeclinable	Matt	3	347	0	1	 [[ Ἐν ]] ταῖς ἡμέραις ἐκείναις
παραγίγνομαι	15.0	vbs. of motion	Matt	3	347	0	6	ἡμέραις ἐκείναις παραγίνεται [[ παραγίνεται ]] ὁ βαπτιστὴς κηρύσσων
ἐν	83.0	indeclinable	Matt	3	347	0	11	βαπτιστὴς κηρύσσων ἐν [[ ἐν ]] ἐρήμῳ τῆς Ἰουδαίας
ἔρημος	1.0	nature	Matt	3	347	0	13	ἐν τῇ ἐρήμῳ [[ ἐρήμῳ ]] Ἰουδαίας   καὶ
ἰουδαία	93.0	toponym	Matt	3	347	0	15	ἐρήμῳ τῆς Ἰουδαίας [[ Ἰουδαίας ]] καὶ λέγων
ἐγγίζω	15.0	vbs. of motion	Matt	3	347	2	20	 [[ ἤγγικεν ]] 
οὐρανός	1.0	nature	Matt	3	347	2	25	 [[ οὐρανῶν ]] 
διά	84.0	indeclinable	Matt	3	347	4	32	 [[ διὰ ]] 
ἐν	83.0	indeclinable	Matt	3	347	5	39	 [[ ἐν ]] 
ἔρημος	1.0	nature	Matt	3	347	5	41	 [[ ἐρήμῳ ]] 
ὁδός	1.0	road	Matt	3	347	5	44	 [[ ὁδὸν ]] 
τρίβος	1.0	road	Matt	3	347	6	49	 [[ τρίβους ]] 
ἀπό	84.0	indeclinable	Matt	3	347	7	60	 [[ ἀπὸ ]] 
περί	83.0	indeclinable	Matt	3	347	7	66	 [[ περὶ ]] 
ἐκπορεύομαι	15.0	vbs. of motion	Matt	3	347	9	81	 [[ ἐξεπορεύετο ]] 
πρός	83.0	indeclinable	Matt	3	347	9	82	 [[ πρὸς ]] 
ἱεροσόλυμα	93.0	toponym	Matt	3	347	9	84	 [[ Ἱεροσόλυμα ]] 
ἰουδαία	93.0	toponym	Matt	3	347	10	88	 [[ Ἰουδαία ]] 
περίχωρος	1.0	indeclinable	Matt	3	347	10	92	 [[ περίχωρος ]] 
ἰορδάνης	93.0	nature	Matt	3	347	10	94	 [[ Ἰορδάνου ]] 
ἐν	83.0	indeclinable	Matt	3	347	10	98	 [[ ἐν ]] 
ἰορδάνης	93.0	nature	Matt	3	347	10	100	 [[ Ἰορδάνῃ ]] 
ποταμός	1.0	nature	Matt	3	347	10	101	 [[ ποταμῷ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	3	347	11	116	 [[ ἐρχομένους ]] 
ἐπί	83.0	indeclinable	Matt	3	347	11	117	 [[ ἐπὶ ]] 
φεύγω	15.0	vbs. of motion	Matt	3	347	12	128	 [[ φυγεῖν ]] 
ἀπό	84.0	indeclinable	Matt	3	347	12	129	 [[ ἀπὸ ]] 
ἐν	83.0	indeclinable	Matt	3	347	14	145	 [[ ἐν ]] 
ἐκ	84.0	indeclinable	Matt	3	347	16	158	 [[ ἐκ ]] 
ἐγείρω	17.0	other vbs.	Matt	3	347	16	162	 [[ ἐγεῖραι ]] 
πρός	83.0	indeclinable	Matt	3	347	18	171	 [[ πρὸς ]] 
κεῖμαι	85.0	vbs. of motion	Matt	3	347	18	176	 [[ κεῖται ]] 
εἰς	83.0	indeclinable	Matt	3	347	19	186	 [[ εἰς ]] 
βάλλω	85.0	other vbs.	Matt	3	347	19	188	 [[ βάλλεται ]] 
ἐν	83.0	indeclinable	Matt	3	347	21	194	 [[ ἐν ]] 
εἰς	83.0	indeclinable	Matt	3	347	21	196	 [[ εἰς ]] 
ὀπίσω	83.0	indeclinable	Matt	3	347	22	200	 [[ ὀπίσω ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	3	347	22	202	 [[ ἐρχόμενος ]] 
βαστάζω	15.0	other vbs.	Matt	3	347	22	212	 [[ βαστάσαι ]] 
ἐν	83.0	indeclinable	Matt	3	347	23	216	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Matt	3	347	23	225	 [[ ἐν ]] 
ἅλων	7.0	buildings	Matt	3	347	23	232	 [[ ἅλωνα ]] 
συνάγω	85.0	vbs. of motion	Matt	3	347	24	235	 [[ συνάξει ]] 
εἰς	83.0	indeclinable	Matt	3	347	24	239	 [[ εἰς ]] 
ἀποθήκη	7.0	buildings	Matt	3	347	24	241	 [[ ἀποθήκην ]] 
παραγίγνομαι	15.0	vbs. of motion	Matt	3	347	26	250	 [[ παραγίνεται ]] 
ἀπό	84.0	indeclinable	Matt	3	347	26	253	 [[ ἀπὸ ]] 
γαλιλαία	93.0	toponym	Matt	3	347	26	255	 [[ Γαλιλαίας ]] 
ἐπί	83.0	indeclinable	Matt	3	347	26	256	 [[ ἐπὶ ]] 
ἰορδάνης	93.0	nature	Matt	3	347	26	258	 [[ Ἰορδάνην ]] 
πρός	83.0	indeclinable	Matt	3	347	26	259	 [[ πρὸς ]] 
ὑπό	83.0	indeclinable	Matt	3	347	28	276	 [[ ὑπὸ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	3	347	29	281	 [[ ἔρχῃ ]] 
πρός	83.0	indeclinable	Matt	3	347	29	282	 [[ πρός ]] 
πρός	83.0	indeclinable	Matt	3	347	31	290	 [[ πρὸς ]] 
ἀφίημι	85.0	vbs. of motion	Matt	3	347	32	292	 [[ Ἄφες ]] 
ἀφίημι	85.0	vbs. of motion	Matt	3	347	34	303	 [[ ἀφίησιν ]] 
ἀναβαίνω	15.0	vbs. of motion	Matt	3	347	35	311	 [[ ἀνέβη ]] 
ἀπό	84.0	indeclinable	Matt	3	347	35	312	 [[ ἀπὸ ]] 
οὐρανός	1.0	nature	Matt	3	347	36	319	 [[ οὐρανοί ]] 
καταβαίνω	15.0	vbs. of motion	Matt	3	347	36	324	 [[ καταβαῖνον ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	3	347	36	327	 [[ ἐρχόμενον ]] 
ἐκ	84.0	indeclinable	Matt	3	347	37	334	 [[ ἐκ ]] 
οὐρανός	1.0	nature	Matt	3	347	37	336	 [[ οὐρανῶν ]] 
ἐν	83.0	indeclinable	Matt	3	347	39	345	 [[ ἐν ]] 
ἀνάγω	15.0	vbs. of motion	Matt	4	452	0	4	ὁ Ἰησοῦς ἀνήχθη [[ ἀνήχθη ]] τὴν ἔρημον ὑπὸ
εἰς	83.0	indeclinable	Matt	4	452	0	5	Ἰησοῦς ἀνήχθη εἰς [[ εἰς ]] ἔρημον ὑπὸ τοῦ
ἔρημος	1.0	nature	Matt	4	452	0	7	εἰς τὴν ἔρημον [[ ἔρημον ]] τοῦ πνεύματος πειρασθῆναι
ὑπό	83.0	indeclinable	Matt	4	452	0	8	τὴν ἔρημον ὑπὸ [[ ὑπὸ ]] πνεύματος πειρασθῆναι ὑπὸ
ὑπό	83.0	indeclinable	Matt	4	452	0	12	πνεύματος πειρασθῆναι ὑπὸ [[ ὑπὸ ]] διαβόλου   καὶ
προσέρχομαι	15.0	vbs. of motion	Matt	4	452	1	27	 [[ προσελθὼν ]] 
ἐπί	83.0	indeclinable	Matt	4	452	5	58	 [[ ἐπὶ ]] 
ἐκπορεύομαι	15.0	vbs. of motion	Matt	4	452	5	61	 [[ ἐκπορευομένῳ ]] 
διά	84.0	indeclinable	Matt	4	452	5	62	 [[ διὰ ]] 
παραλαμβάνω	15.0	other vbs.	Matt	4	452	7	67	 [[ παραλαμβάνει ]] 
εἰς	83.0	indeclinable	Matt	4	452	7	71	 [[ εἰς ]] 
πόλις	1.0	community	Matt	4	452	7	74	 [[ πόλιν ]] 
ἵστημι	85.0	vbs. of motion	Matt	4	452	7	76	 [[ ἔστησεν ]] 
ἐπί	83.0	indeclinable	Matt	4	452	7	78	 [[ ἐπὶ ]] 
πτερύγιον	7.0	buildings	Matt	4	452	7	80	 [[ πτερύγιον ]] 
ἱερόν	7.0	buildings	Matt	4	452	7	82	 [[ ἱεροῦ ]] 
βάλλω	85.0	other vbs.	Matt	4	452	8	92	 [[ βάλε ]] 
κάτω	83.0	indeclinable	Matt	4	452	8	94	 [[ κάτω ]] 
περί	83.0	indeclinable	Matt	4	452	9	102	 [[ περὶ ]] 
ἐπί	83.0	indeclinable	Matt	4	452	9	105	 [[ ἐπὶ ]] 
προσκόπτω	15.0	other vbs.	Matt	4	452	9	110	 [[ προσκόψῃς ]] 
πρός	83.0	indeclinable	Matt	4	452	9	111	 [[ πρὸς ]] 
παραλαμβάνω	15.0	other vbs.	Matt	4	452	14	131	 [[ παραλαμβάνει ]] 
εἰς	83.0	indeclinable	Matt	4	452	14	135	 [[ εἰς ]] 
ὄρος	1.0	nature	Matt	4	452	14	136	 [[ ὄρος ]] 
ὑψηλός	83.0	nature	Matt	4	452	14	137	 [[ ὑψηλὸν ]] 
κόσμος	1.0	nature	Matt	4	452	14	146	 [[ κόσμου ]] 
κόσμος	1.0	nature	Matt	4	452	14	146	 [[ κόσμου ]] 
κόσμος	1.0	nature	Matt	4	452	14	146	 [[ κόσμου ]] 
κόσμος	1.0	nature	Matt	4	452	14	146	 [[ κόσμου ]] 
πίπτω	15.0	other vbs.	Matt	4	452	15	160	 [[ πεσὼν ]] 
προσκυνέω	17.0	vbs. of motion	Matt	4	452	15	161	 [[ προσκυνήσῃς ]] 
ὑπάγω	15.0	vbs. of motion	Matt	4	452	17	169	 [[ Ὕπαγε ]] 
προσκυνέω	17.0	vbs. of motion	Matt	4	452	18	177	 [[ προσκυνήσεις ]] 
ἀφίημι	85.0	vbs. of motion	Matt	4	452	19	184	 [[ ἀφίησιν ]] 
προσέρχομαι	15.0	vbs. of motion	Matt	4	452	19	191	 [[ προσῆλθον ]] 
ἀναχωρέω	15.0	vbs. of motion	Matt	4	452	20	201	 [[ ἀνεχώρησεν ]] 
εἰς	83.0	indeclinable	Matt	4	452	20	202	 [[ εἰς ]] 
γαλιλαία	93.0	toponym	Matt	4	452	20	204	 [[ Γαλιλαίαν ]] 
καταλείπω	85.0	vbs. of motion	Matt	4	452	21	207	 [[ καταλιπὼν ]] 
ναζαρά	93.0	toponym	Matt	4	452	21	209	 [[ Ναζαρὰ ]] 
ἔρχομαι	15.0	vbs. of motion	Matt	4	452	21	210	 [[ ἐλθὼν ]] 
κατοικέω	85.0	vbs. of motion	Matt	4	452	21	211	 [[ κατῴκησεν ]] 
εἰς	83.0	indeclinable	Matt	4	452	21	212	 [[ εἰς ]] 
καφαρναούμ	93.0	toponym	Matt	4	452	21	213	 [[ Καφαρναοὺμ ]] 
παραθαλάσσιος	1.0	nature	Matt	4	452	21	215	 [[ παραθαλασσίαν ]] 
ἐν	83.0	indeclinable	Matt	4	452	21	216	 [[ ἐν ]] 
ὅριον		nature	Matt	4	452	21	217	 [[ ὁρίοις ]] 
διά	84.0	indeclinable	Matt	4	452	21	226	 [[ διὰ ]] 
γῆ	1.0	nature	Matt	4	452	21	232	 [[ Γῆ ]] 
γῆ	1.0	nature	Matt	4	452	21	235	 [[ γῆ ]] 
ὁδός	1.0	road	Matt	4	452	21	237	 [[ ὁδὸν ]] 
θάλασσα	1.0	nature	Matt	4	452	21	238	 [[ θαλάσσης ]] 
πέραν	83.0	indeclinable	Matt	4	452	21	239	 [[ πέραν ]] 
ἰορδάνης	93.0	nature	Matt	4	452	21	241	 [[ Ἰορδάνου ]] 
γαλιλαία	93.0	toponym	Matt	4	452	22	242	 [[ Γαλιλαία ]] 
κάθημαι	85.0	vbs. of motion	Matt	4	452	22	249	 [[ καθήμενος ]] 
ἐν	83.0	indeclinable	Matt	4	452	22	250	 [[ ἐν ]] 
κάθημαι	85.0	vbs. of motion	Matt	4	452	23	257	 [[ καθημένοις ]] 
ἐν	83.0	indeclinable	Matt	4	452	23	258	 [[ ἐν ]] 
χώρα	1.0	nature	Matt	4	452	23	259	 [[ χώρᾳ ]] 
ἀνατέλλω	15.0	vbs. of motion	Matt	4	452	23	264	 [[ ἀνέτειλεν ]] 
ἀπό	84.0	indeclinable	Matt	4	452	24	267	 [[ Ἀπὸ ]] 
ἐγγίζω	15.0	vbs. of motion	Matt	4	452	25	276	 [[ ἤγγικεν ]] 
οὐρανός	1.0	nature	Matt	4	452	25	281	 [[ οὐρανῶν ]] 
περιπατέω	15.0	vbs. of motion	Matt	4	452	26	283	 [[ Περιπατῶν ]] 
παρά	83.0	indeclinable	Matt	4	452	26	285	 [[ παρὰ ]] 
θάλασσα	1.0	nature	Matt	4	452	26	287	 [[ θάλασσαν ]] 
γαλιλαία	93.0	toponym	Matt	4	452	26	289	 [[ Γαλιλαίας ]] 
βάλλω	85.0	other vbs.	Matt	4	452	26	302	 [[ βάλλοντας ]] 
εἰς	83.0	indeclinable	Matt	4	452	26	304	 [[ εἰς ]] 
θάλασσα	1.0	nature	Matt	4	452	26	306	 [[ θάλασσαν ]] 
δεῦτε	84.0	indeclinable	Matt	4	452	28	314	 [[ Δεῦτε ]] 
ὀπίσω	83.0	indeclinable	Matt	4	452	28	315	 [[ ὀπίσω ]] 
ἀφίημι	85.0	vbs. of motion	Matt	4	452	30	326	 [[ ἀφέντες ]] 
ἀκολουθέω	15.0	vbs. of motion	Matt	4	452	30	329	 [[ ἠκολούθησαν ]] 
προβαίνω	15.0	vbs. of motion	Matt	4	452	31	333	 [[ προβὰς ]] 
